"",GSM630684.Signal,GSM630685.Signal,GSM630701.Signal,GSM630703.Signal,GSM630706.Signal,GSM630716.Signal
27240,6.56437772157038,6.99614238942544,7.55242617417428,7.67152919494804,7.16181839048867,5.88894714053854
27241,6.7181221711007,6.08097170547543,6.72026825811247,5.74628540477315,6.87490783145862,6.41730459188347
27243,7.74654526184484,7.85726406504964,7.05196065804977,7.76335218476335,7.57924142352382,6.62732308619509
27244,7.14716528898399,6.95116757321428,8.05886910357529,7.28934410104505,7.44262581102194,7.61364476919222
27245,5.32096575905589,5.68648808538434,5.475752483135,6.03498553019016,5.67134848275097,5.78350905823517
27246,9.33903426149956,9.42573977195303,9.17040161906204,9.66857677882655,9.25493220356954,8.87370244872198
27247,8.90242935099334,9.01627815029463,8.6350487782972,8.73105594662743,8.80879182077038,8.71804146785858
27248,8.84303712804901,8.64180185337087,8.84906706882183,8.61130281466625,8.67535445205053,8.58568456548348
27249,10.6221870099516,10.8473480402258,10.3072926843808,10.6405167167269,10.2658265977405,10.170076241485
27250,8.80711688675708,8.07780495905729,8.51185629619721,8.33371258825575,8.59906193050146,9.11896106708598
27252,7.08781810370509,6.38410520826228,7.18266653450842,6.61327326494443,6.8985418627287,7.78308678108786
27257,11.2218272618783,11.4010649307219,10.9552425797478,11.2058887473204,10.9401513471228,10.9306004935751
27258,10.308090241276,10.5240085039767,9.80969478222989,10.4839539842652,10.2888005563452,9.7652625120113
27284,4.43688036123554,5.319431018332,5.27975768793446,4.93641660822656,4.68545590179733,5.39325747835524
27285,5.05875225668461,4.71378081927021,4.96790333785193,4.82088947205086,5.03547746005928,4.54365215704328
27287,4.42342182009523,4.45487514473672,4.9104666808268,4.42493021420145,4.80629879284342,4.64780219318877
27289,4.96130847945097,5.02046095949447,4.65801165373057,5.39766987747123,4.87755242839352,4.93844272528499
2729,7.62179051672155,7.32048126934035,7.7689909651072,7.18266653450842,8.20927174526347,7.57577133764644
27291,6.8103004084228,6.56733682947818,6.66472318433689,6.90110048565992,6.63778974618969,6.54111960550111
27292,8.58116965221091,8.68947740930548,8.97906726827371,8.94103319109082,8.65037530467464,8.8183691573726
27293,4.30630475220802,4.28702041760895,4.40386116649516,4.95029772193794,4.70189171675174,4.50044489642575
27294,5.04870722508098,4.57288041496995,4.93074117240053,4.37409488224855,4.95542562925353,5.50517587576932
27297,5.56912813943101,5.73127707996599,5.0000242220281,5.63056862137678,5.21975828023097,4.54113155954133
273,4.7559826425177,4.56483988635005,4.76896124625922,4.57006515413322,4.92586213864507,4.51614634043514
2730,6.32416774480607,6.17919826014675,5.96763572509321,5.63365845124085,5.868004646765,5.39852845096069
27300,7.71816789977032,7.5811804092464,8.30403801655451,7.68610669012911,7.86653179884562,8.01624840044556
27301,7.61252284052652,8.40894110871302,7.81034866282492,8.19301203777137,7.53642924487547,7.52239299640706
27309,5.63674373696244,6.24864429804205,6.63577821853112,6.71704274104495,6.03381972145082,5.82403894651346
2731,4.78580026464027,4.58642327349159,4.49145992971619,4.92317544428752,4.54865602813223,4.55468637393805
27314,5.99590503303189,5.6677571860981,5.88598014828534,5.67218334080114,5.57497182258221,5.89005161299218
27315,7.48652699130563,7.51813529757252,7.78376987881396,7.78101094800583,7.68237564131099,8.02376722714887
27316,9.44964842272586,9.73615777837581,9.68519761320852,9.81934513796309,9.61210015559928,9.96941116185093
27327,7.21424695844129,7.45812841603301,7.42121394786049,7.70043501788894,7.21470254832925,7.67107729420406
2733,9.05164224369068,9.5271905023193,9.07059775313573,9.70304364916365,9.00423930601511,8.57675915013226
27330,5.16715328074081,4.58901761734505,4.36662410746545,5.35017164643475,5.24999737650365,4.97025424555248
27333,4.85041340736212,6.02572764877122,4.85789622172876,5.49512040113575,4.63108208394483,4.49711509199811
27334,7.63002357155691,6.38559961231253,6.94051395815907,6.49340103630297,7.38148243612514,7.63966850727704
27335,11.5381929854073,11.7063280920302,11.6321966435902,11.6559343570025,11.6829442065111,11.8068632145831
27338,9.33315476654628,10.0052265916435,8.52217153842548,10.2476805442944,9.16474272240933,8.48787086595246
27339,7.87872578493018,7.9815448626992,7.80796572048876,8.10348988878487,7.8202282579778,7.99783991474123
2734,10.6684901584972,10.6730527210201,10.8643967975877,10.7769566250363,10.0208663133004,10.9863289344041
27341,7.61017742215837,8.57568353059335,7.85981173867693,8.45987708718976,8.45044953477454,8.17572554417558
27342,5.16414885699968,5.1700791257228,5.70809018594256,5.20821377416377,5.88334664201002,5.23961406228914
27343,4.78536616434131,5.04461897353305,4.54409424458873,5.31142196958794,5.14433724163178,5.15635583368637
27344,4.62595151263641,4.3906873754364,5.89043252674214,4.51051092360125,4.8417180805146,6.10615273910234
27345,4.76135212862882,5.28583332893049,5.21031565848593,4.55492207067361,4.55055836942962,5.98607492770504
27346,7.3897373503319,7.68510119802244,7.55424391176707,7.72321499549267,7.37720841018847,7.28796832413005
27347,10.2524376054386,10.4174752932857,9.40919673704533,10.7550537940828,9.87328251394691,8.99539196090881
27348,7.15849479658613,7.49331032911605,7.29252200710223,7.26859273496632,7.1430136429469,7.20563497843712
27349,4.82924497559643,6.03903653608766,5.33812097692084,5.94855453337477,5.40360766892831,4.60567745889218
2735,4.94059562649158,4.87029556177496,4.67886141963203,4.69776547696913,4.68885734373886,4.75565816781325
27350,7.54370548026218,7.88806215441964,7.31454236120199,8.08053707317325,7.39625231821894,6.20586365694482
27351,8.45737159904837,8.93908424195244,8.27650312821262,9.06177067861267,8.2751037130141,7.84242193583919
27352,6.47583715556401,6.13398911247042,7.05046185311966,6.41730459188347,6.49862033544057,6.46750796534736
2738,5.53806273829034,4.89818057046148,5.32029348434564,5.35953098744911,5.44282088479887,5.31136562477817
2739,10.1370767261157,9.93366059457448,9.79217790920527,9.67100694780071,10.081564865415,9.5271905023193
274,11.0770048419672,10.2101658318938,10.0368047872955,11.2034015507781,11.0996421644726,10.8659927849538
27429,7.88023719875115,7.65270043826289,7.50321466111587,7.53032092918934,7.9783832148176,7.4184974129877
27430,6.01399135229936,6.29522402477921,6.28773525955542,6.30465871112675,6.15949017975399,5.00274163117827
27433,5.86060802476847,5.69015036572989,5.64629817517874,5.95036581630772,5.47342372348971,4.8165072766499
27434,7.1999885483858,7.03710029281402,7.12171970720401,7.33015849338622,7.33806205240744,7.59152538101355
27436,9.47427866716945,8.9834565950696,9.84198709215504,9.28927223734223,9.66857677882655,9.87218588000029
27440,4.91712094985914,5.41758096641886,5.90555710903906,4.94259098375337,5.57450988619477,6.00537529920585
2745,9.65339495435432,9.91595605023131,10.0929504196164,9.61568411141304,9.44425505208042,9.47950548395563
2746,10.2401602901302,10.0145834473225,10.1783666619859,10.222826117474,10.1542203707702,10.4174752932857
2747,5.52129651213446,5.34500583498913,5.23005749281817,5.25720114410834,5.41708698633808,5.50476603786804
275,7.73292641103,7.13314244204029,7.74990588144876,7.80387175824669,7.52350293250244,8.32185974113052
2752,5.01782020064031,5.51406825006285,5.76803900151809,4.97068733221921,5.39766987747123,4.93818873547674
2760,5.12987871016407,4.96969539081313,5.01539263611486,4.77347484827054,4.97133422867498,4.91579419597292
2762,8.85932229238136,8.78751639316013,8.43634796636816,8.83633325447754,8.56166347061688,8.6757686202251
2764,9.21267160315578,9.23254002117895,9.04118476099406,8.98691679203903,9.13378117068413,8.90500812073513
2765,4.38517528387499,4.8126471119858,4.38252415671313,5.4387051808187,4.94581726402222,4.34518785037751
2766,4.6330473295366,4.58292224334134,5.16948458889039,4.8590495623725,4.86346617918179,5.48630265713456
2767,4.55745206478755,4.4643113611412,4.5550306463008,4.52286142468485,4.47593944995824,5.36813896204618
2768,5.94358519887062,5.54939117907192,5.65611235406711,5.03068574404651,5.80599761711136,5.99150341923936
2769,4.5360969323989,5.62335334358374,5.40710772756746,4.72444274211804,4.51812196564107,6.21474886677639
2771,10.9969470280967,11.1720212646729,11.0494020767351,11.184195266545,11.1935211648587,10.7680153020029
2773,8.32840718051421,8.38309529054007,8.51877741292377,8.24482946150704,8.1407665873242,7.88130236471656
2774,4.55169387620054,5.1286128695968,4.69043780734582,4.39398870899029,4.77273191752462,4.50742017310174
2776,4.67238415329462,5.21975828023097,6.11389199739253,4.33696226197448,5.34008299323501,6.49666304033428
2778,5.02019859522094,5.27596085002825,4.918179316312,5.49018690246621,5.74992951592618,4.70829733362195
2779,4.70413798618428,4.88876911705407,4.73789270246358,4.92432735991867,4.55398450756658,4.73326201473119
2781,4.72900481081415,4.46229152498606,4.84505286720034,5.17834944100092,4.62616090258912,5.12533767538853
2782,11.6028521052707,11.4167945491698,11.7644710030508,11.1761015668456,11.6357278028032,11.4417411061167
2783,7.02040017850619,6.76471361320274,6.61281269005136,6.88727006349247,6.92197434115949,6.48730415210483
2787,7.68510119802244,8.25323588115662,7.53872404202165,8.0012166049676,7.51342815015237,7.11611247730651
2788,4.76119369247526,4.84091528437152,5.42266723575833,4.57903970881162,4.77713833856817,6.19792770366009
279,7.93992993762647,6.93345290845731,8.18578862352566,6.57713739954485,8.10855349687804,8.77812408705116
2790,7.45332199395144,8.05052712256824,7.86671950623726,7.42731833979644,7.61252284052652,7.94511949501564
2791,4.33056089224918,4.27493477343254,9.97531234603266,4.39917122354096,4.62401363131395,10.4747850224779
2792,4.51962309170164,4.31326145956088,4.62161003856435,4.39785680842318,4.86982367968272,4.48610588060487
2793,7.43465384853956,7.46927880396689,7.3132883864506,7.64645542768993,7.37947415951234,5.93734503709986
2794,7.87246797302881,7.90494649111358,7.99822656904797,8.11112926467572,7.81870501601841,8.0056454447909
2796,5.61092839881016,5.83357458301064,6.21650975113351,6.17269070043662,5.97345478441393,5.59508300321603
2799,10.7609818724908,10.9491672253273,10.8777387721119,10.1883704539528,10.9237632657997,10.3463032110306
280,6.21755759331576,5.87208344550448,6.70149061622438,5.38627546181343,6.92669978229732,7.33505984299412
2800,6.18685450611712,5.74911645544034,5.90636966793862,5.99658705109751,6.6265198700291,6.73532834289134
2801,4.45769559551863,4.63993139992531,4.68198825283406,5.06685130850536,4.89114211866642,4.9151407561824
2802,9.4473518752655,9.45017479332871,9.63904829103484,9.39655477618564,9.60033921518535,10.0776225089258
2803,5.99254550010905,5.63459466445163,6.1421441126054,5.69428183612637,6.27858640805181,5.81367574766414
2804,7.42963637443259,7.3553289735574,7.0531093159326,7.66037287468597,7.35093068893675,7.09323027094009
2805,7.9032850008008,8.43213132742283,7.94233252863777,8.63816951519465,7.82073075589184,7.43488510186529
2806,8.95020434598935,9.44964842272586,9.25493220356954,9.75195029239133,8.88901711889249,8.99960852854216
280636,5.45624143832038,5.34480253209308,5.88311142344816,4.70704728446223,5.62888550602531,6.28275903226755
280655,6.17375362522403,6.18347127644015,6.46856633142191,7.07451787775719,6.87296519376023,6.27761461900026
280658,4.4970897990583,4.84665165283261,4.97710965381086,5.00538413907481,5.27975768793446,5.00861716683376
280664,5.36830062541115,4.96329511512175,5.23918342478045,4.9318279700881,5.20933848967589,4.87187374235435
2811,5.69175241922447,5.52289330491635,6.43717744300488,5.91406952735415,5.73311870190204,6.61733366236845
2815,4.31646023600748,4.38361949479753,8.63582374729102,4.43533686980374,4.54941431923156,9.59005962885442
2820,5.47358948215977,5.87453299632541,5.04368689913164,5.44476342327164,5.51467534888631,4.70259963914073
2821,9.4354037575506,9.91800917486341,9.50716670466488,9.29362469823464,9.33809307348707,9.18806241284559
28227,4.77752228465115,5.57174837246107,5.08130598983674,6.01302806123655,5.14356350115617,5.52064784200295
2823,5.67443114806209,5.85402157657655,5.87631894944259,5.38245275945055,6.1661273360608,5.76803900151809
28231,5.15777821698845,5.56346036077903,4.71418862783868,5.74015888210763,4.90075256121596,4.74827168080411
28232,5.95036581630772,5.59353638631766,5.79322274707095,5.80015117614711,6.15707057869081,4.58874336909113
2825,10.3693892571469,9.53712051338982,10.2365177581088,10.4588724205337,10.4042359719592,10.7127965325496
282616,4.96455918465236,4.38755962022442,4.49475090598753,4.44999892231557,4.5719344873697,4.34111291974255
282618,5.04168764418246,5.03013941439654,4.66522126155081,5.43497874716273,4.77026411529699,4.79124855076262
282809,7.62903760598759,7.265516182061,7.26859273496632,7.43488510186529,7.78780423742334,7.0892757388042
2829,4.57531981087893,4.50481860325159,4.37313984115171,5.02243728525502,4.52238691260672,4.89287417525698
282969,5.95190092703083,5.83522874137426,5.07867170031889,5.93604206880741,5.70698892163006,4.90384908498116
282974,4.48560042565297,4.80306974217629,4.81430172187494,4.73743039470041,4.76876565035365,4.9720800872081
282991,5.68661157165963,5.28355319268899,5.48829793342388,5.47130846979121,5.29697119534781,4.86040961241674
282996,4.59210542128595,4.44476435796541,4.49692064571668,4.65625090546418,4.59947033303138,5.10362835966262
283,4.95226141194233,4.63384047314508,4.59932856759875,4.35081548369262,4.55265136656392,4.7415355674666
283106,6.4594491441727,6.46979074306364,6.60760320160935,6.57507313267835,6.18621140354147,6.334413470055
283130,5.56410674345458,5.35887726588478,5.72457179597797,5.40405471775586,5.88796294898947,6.13858003397195
283149,7.40122816503774,7.16719387766456,7.59532354867249,7.33147761916071,7.69091154506642,7.75483688902272
28316,4.66701427110036,5.00324966219076,4.61380437012654,4.45404254860396,4.63029537282933,4.61539164494094
283209,5.23551722274332,5.29042595759902,6.56223134078045,5.49906643337189,5.41471070878204,6.42955064552632
283212,5.19250712116088,5.41275360678385,5.57020861598676,5.31136562477817,5.5004830161554,5.78264180798708
283219,8.27551495824367,8.01740801784797,8.92613626346799,8.42872532590394,8.57769615131651,8.86937038378734
283229,7.48005818042554,6.52544938136656,6.11313087575252,6.97995302285116,6.9930613806097,5.98638993992132
283232,6.63254253432452,7.02483887083299,6.47070971910435,7.01243399941269,6.95530430520386,7.05620554460198
283234,7.44181782939013,7.37341785537332,7.20978708683211,7.51602898493488,7.45100765559058,6.6148182729615
283237,5.61508968864396,6.57967794025619,6.05737955843047,6.53106352325191,5.68591098879875,5.66322646608943
283254,4.76571609547449,5.19784337128995,4.95760789105283,5.57536178875521,5.33796902912772,4.76841271880743
283284,4.38888317474337,4.45553021291662,4.57360553585375,4.2981108585332,4.82272130486172,5.14789115995524
2833,7.68451280794303,7.74338933675577,7.59296118736322,8.71894980409659,7.50677241415036,7.43665426908058
283310,4.94924776254194,4.71719185776665,4.46084985387256,4.68844437635434,4.29329565590499,4.49336754553287
283337,4.93574841557264,5.21788460035647,4.65735204517619,4.70461904178121,5.03013941439654,4.65642427735796
283345,9.1416253270014,9.01943242816703,10.1680645445877,9.32508423016114,10.1437565175758,10.4865920609904
283349,4.65262075545797,5.27410180677273,4.58899053567495,4.82479248503186,4.80519283078282,4.567177760455
283375,4.73006220909903,4.41121663910759,5.13036399948067,4.4851370987649,4.41173293941571,4.33226178836399
283377,4.86102779165823,5.56448642286352,5.46842248881965,5.9039724200046,4.93135282626328,4.74235322832941
283385,5.91846628086441,5.12084969965858,4.67891805700567,4.7886105279681,5.03939821770197,4.73321994914371
283422,4.48575005113681,4.32135818014886,4.44178622307543,4.94280767972408,4.3834350904825,4.36077092718477
283431,5.07482742638529,5.33147322585536,4.68621219557985,4.9639046952315,4.87182615830831,4.6188858607376
283446,4.57103192347793,4.59127644709942,4.89794847200942,4.46246660570215,4.6301253754126,4.64688789914892
283459,5.46842248881965,5.84211328454728,5.37056161036532,5.6677571860981,4.99184572328541,5.73223767294763
283464,6.82944130085776,7.21722883215861,6.36418729472605,6.84173861175654,6.32668592566385,6.55644401314518
283471,4.62206736351296,4.5217752078241,5.45168487886069,4.48414752352085,4.52796718085919,4.67556652547322
283487,4.57478771736499,5.04561059940025,4.58458494938751,4.55687103052576,4.43266905820877,4.48179650858557
283489,7.76671908452964,7.74757116468462,7.91228293174145,7.69937040291631,7.87005717292959,8.25711682792773
283491,6.56459897177456,6.18781271862795,7.36826844312087,5.74738350740412,6.80540242952515,6.12069135953661
283507,4.96322950781925,4.46154132580818,4.30349484741578,4.48882630585928,4.39260624481413,4.33829596324725
283514,4.85538130078911,4.7032025993118,4.78251042189216,4.54078450428365,4.7981037485925,5.0593452624407
283518,5.49595607762068,4.55574406949966,4.39555930133674,4.6466379446086,4.54447387630259,4.5204799657376
283521,4.70758621164293,4.89215981728982,4.60971817041144,4.65476731304862,4.47612000006809,4.71109108822891
283537,8.43412481858798,7.87174113171097,8.31826059536858,7.94829142878414,8.13955334255294,8.50133001934783
283576,5.16507157697392,4.83617734977775,5.33643876711394,4.82474873886446,4.31435849250957,5.17462674228133
283579,5.02744083757766,4.75419449586846,4.30821080916761,4.3774576755565,4.58764972864712,4.44060356218227
283596,5.05843445741835,4.90912571487398,4.7823847667195,4.7073481815047,4.64158346860472,4.55740271089846
283635,5.29296183404797,5.66018916826582,5.48270882206326,5.94504889678384,4.85778697918588,6.01077291797705
283643,6.98799383409787,7.35070811689003,6.24602210096171,7.6870426429464,6.9701320383275,6.17687914979354
283651,4.59095170677325,5.14494412822412,4.46726535377096,5.38698641006638,5.07061870849631,4.43317088757211
283659,4.36762691552254,4.5366290693314,4.88583051486306,4.47740175395293,4.71045352409182,4.47106964134586
283677,4.9659540920286,4.34104301047151,4.54391850608048,4.56481481313554,4.55986061703702,4.56225415482402
283710,4.57786175567582,4.32255790274105,4.87213918345444,4.38643589921783,4.42311755522224,4.4824749461908
283742,4.96347308573947,5.07402595877478,4.64832090029655,5.16515542687085,4.77513637585759,4.5468750719998
283767,5.14269539713767,4.51174817738327,4.97025424555248,4.4943802122084,4.62817873907898,4.66716418226819
283788,9.39007873443559,9.21596219897213,9.03659739764948,9.31452106187702,9.10706662201848,9.77619131116896
283848,5.42875824352698,4.7823847667195,5.71543299229347,5.06838519020364,6.00821736280269,5.63365845124085
283860,4.64243992068943,4.40824448790712,4.40750753630155,4.94108518403885,4.54076045594332,4.70691145000266
283870,6.30629816586908,6.26998541261722,6.96532249846173,6.3169856336501,6.6247308003896,6.72063442945018
283871,5.64037853626207,5.30286142988487,5.91406952735415,5.63588726116385,5.96099820333716,5.99837652126039
283876,7.27062025109948,6.87852109247037,7.27515225060362,6.76091618291797,7.51176785015996,7.23883546768341
283897,5.88095674211067,5.2370774327953,5.16096098399969,5.90963393434483,5.54292913417173,5.49956606245991
283899,8.45794610371982,8.67165430428384,8.59698099222621,8.72153719215288,8.73891373910514,8.49326259793258
283932,6.02145664501579,6.1672214376869,5.45816135983152,6.69892220406897,5.95070026829443,5.15056961562396
283948,5.08056074022611,5.14851178373566,5.212642266196,4.86573168932454,5.60969683595223,4.84486672979517
283951,8.15633461693238,7.90838424787827,8.06500903847933,7.99229904247455,7.93243420021712,7.97343059640644
283953,4.44068331840572,4.39530606383487,5.05408018476249,4.51612228249327,4.79625091689325,4.34523548768217
283970,5.65804320603048,5.30400244647238,5.95132320292267,5.93829086736541,4.66363093027035,5.86842747999028
283971,4.59155808506835,4.5677279784648,4.74796361301417,4.70829733362195,4.88159498318741,4.65055538711176
283985,4.7258244197999,4.66824774876005,5.20622936514524,4.76645945933424,4.56135935224124,4.88119971865682
283987,4.46928740076359,4.38424877672375,4.76606918375663,4.91560106228572,4.45140964468384,4.59203248590168
283989,8.84440575833235,8.41947402640819,8.77493095634963,8.56346897845987,9.07881707579141,8.55260226586526
283991,7.70402250619473,7.84242193583919,7.96467811580372,7.49531279412711,7.63587520813746,8.51513798053667
283999,4.59831239429814,4.98834722719863,4.86501386361511,4.71474117046788,4.83881006685655,4.54173687824385
284,5.03585410673775,4.85698259646418,5.3702714523374,4.56119209664152,4.93909309366029,5.16056765825612
284001,5.23451592214307,5.25866694888261,5.47161850032054,4.5523443839408,5.0149162358544,7.0531093159326
284004,5.71355233922826,5.70774481251464,5.82742786476234,5.84211328454728,6.21900250113564,6.78919290931765
284018,7.09323027094009,7.036158047969,6.34007812677698,7.2838798567426,6.78643636734008,5.4705951479332
284021,4.42527622949778,5.00723230570414,4.58343610465962,4.3183640863408,4.44148976210521,4.45760063797592
284023,6.79345269557415,6.35213700937381,6.9014702073218,6.1672214376869,6.79717858864938,6.55034596586312
284029,6.46996278033769,7.18266653450842,7.53906732642937,7.0556496144367,6.47944452306957,6.6544087928811
284047,4.44298677455206,4.4612699539257,5.14741750238164,4.78402210769915,5.40808936933048,4.45491406256537
284058,10.4923376092234,9.99012212961066,10.5934368983067,10.2658265977405,10.8345420418521,10.9582791494489
284085,4.4697196001146,4.67230847375243,4.61137439778097,4.51016900846397,4.82136283260038,5.4523724160907
284086,5.64207890272266,5.89043252674214,5.48493515945346,5.76578796765021,5.45332268142236,6.42051932705715
284098,5.84314583183045,5.83964123046298,5.40405471775586,5.32479772981193,5.90084795410863,5.62575222914807
2841,8.06238037424341,8.27835531528179,8.17462482680649,8.42066572121063,8.55030373564501,8.7151745740157
284110,5.58033240272082,4.56964326473151,4.30977372953351,4.4617342416121,4.38623852170181,4.4427647494594
284114,4.91362648820683,4.50419760026243,4.44407487159387,4.42694244893477,4.44581182232489,4.47891624409659
284119,4.39189766423215,4.77055851273497,5.11007817678869,4.42586809707455,5.09203479728676,4.91333584007789
284129,7.57510811858752,6.37755914770721,8.17343723682225,5.81621297005009,7.84773580570502,8.16063858096579
284161,7.55351043586024,6.84312986715025,7.18865648152973,7.66733350018187,7.33838420177969,7.5217083061818
284186,4.59602711705267,4.5165496364138,4.52692288101945,4.44344366116627,4.46017557044394,5.08224451288019
284194,5.79075453900774,5.96445159707073,5.04352707619328,6.1273822308212,4.72549706684413,5.11465546119929
2842,5.88359925348266,6.27166783579854,5.15587840269043,6.31965825554818,5.45145224850554,4.65974463548608
284207,6.04453908862433,5.13409723040619,5.86670824792319,4.60990954599994,5.88458451251084,5.87243547716771
284252,5.17908419576891,4.85073758215072,4.63208634062312,4.58109639194719,5.02771061539261,4.88164279834776
284254,5.71792398059101,5.35366205100196,4.81364309317107,5.38350088704099,5.37664502003677,5.28335822626237
284273,7.38364818762859,7.38230762065862,7.66604398355488,7.63490025141323,7.54529211983097,7.78266501768076
284307,5.25574683426614,5.58800105148645,5.22314485164432,4.96422358563899,4.79054958090375,6.20154184089905
284309,5.49980350094078,5.56893720471399,5.45974488284697,5.64638256661983,5.77326292494431,5.85318950765455
284312,4.41073697507458,4.50433355051695,4.45218938803215,4.5182979728477,4.91940562800163,4.46451497259078
284325,6.20154184089905,6.51669827407637,5.76653608210408,6.65396718391674,5.78001377752657,5.475752483135
284339,4.95328657676433,4.58910787017592,4.76039123730944,4.73943594687294,4.81310187355415,4.54566292363232
284346,4.64933926203002,4.65827448058281,4.81705872879274,4.67903997559085,5.08616710912727,4.67351948472875
284348,4.83195418162679,4.65473026645657,4.80815256107174,4.80213073449396,4.91314173218974,4.70229804064513
284349,4.957174028429,4.83097325431017,5.06453941492657,4.59670205350109,5.3954869449576,4.92381907614431
284358,4.68903126126481,4.66008950772258,4.64762285345818,5.00986473222963,4.72848246503022,5.1402933397535
284361,4.95179648917516,4.77261096057895,5.10764669155793,4.82011772867246,5.4356097122351,4.92841346287667
284365,4.89282011233459,4.52969295603725,4.64892795685126,4.60510273900586,4.26676731005685,4.42384588055619
284367,4.95605647891541,4.87146394474612,6.07234138450981,4.61738651911846,5.85506902680996,4.3618644622018
284370,6.8085066947551,6.94565680900272,7.24233071125982,6.77921896791835,6.81447386918218,6.83763586731934
284371,4.97724135436683,4.95517551563568,5.1700791257228,4.570759656044,5.56960783937254,5.22238680432219
284390,4.77158050071597,5.00373886096975,4.76819777726191,4.6345186602737,4.79227945519959,5.51390775009642
284406,5.11380987977323,5.3201389424432,6.8085066947551,4.70214104811925,5.48630265713456,6.15972599748643
284415,4.35697359895933,7.36264351437742,4.37281124746923,4.42823271094013,4.34022760760735,4.36001038150634
284424,4.96115880577605,5.16025631306179,5.1058607225409,5.51772028698286,5.03951595572086,5.37481407411156
284439,6.09519576665657,6.12790064483344,5.91673102283602,6.21247538703547,6.28053151980124,5.49476910652516
284443,6.47382985545839,6.24965342480213,6.47738918624843,6.85095824462869,6.14852337156494,7.23850049234662
284459,5.74694712488939,5.68469603863876,5.70018967725048,5.87152780286151,5.65019866097356,5.93447134550136
284593,4.99371266567009,4.5588655036226,5.01615723480796,5.60348436840948,5.47436158988103,4.8193444741979
2846,4.88360600857489,4.99737562266684,4.78642719940499,4.80273942653544,4.58786031891212,4.83940027148722
284611,6.8106713969514,6.78272519890985,6.91745844775522,6.87795884727462,6.91821983081043,6.7875043903924
284615,5.21870907053422,4.95577218024897,5.34074715127683,5.35726939249018,5.51481260004885,5.00755227947823
284618,5.3330746155249,5.0146879302876,4.89263903975412,4.62626703056688,4.96619574023225,4.85420322158968
284656,5.38049380201491,5.22138511502442,4.61011861165615,5.07177744171964,5.02193341814892,5.3180103993484
284695,5.67593500501972,5.71869572430247,5.18082796177143,5.63411297263168,5.49573472793177,6.01749565662752
284723,4.77746754130718,4.6920118166279,4.70456434773647,5.13011418886607,4.66230077433902,4.95122380479101
284756,5.18418540348192,4.85223002824325,4.91544745386672,4.7703031160981,5.41769931550638,4.62497944365386
284802,10.5944258711647,10.2241581052593,10.3674044004397,10.4923376092234,10.399223287665,10.4316113184918
284835,4.41724491422263,4.42157356782349,4.93253314923225,4.54354203323643,4.88008176267172,4.52536551153902
284904,4.5278344973025,4.37759518589929,5.10016951371454,4.55850165421973,4.43898916798199,4.44943980925935
284996,7.98635967207974,7.2492192449923,6.96707092956007,7.29837289759901,8.10570263628119,7.3592415398528
2850,6.18928609621298,6.01164723139176,6.63960242401792,6.42894811427003,6.07750918518165,6.22873435149112
285016,4.41410193246233,4.43824516594971,4.7698219981283,4.39372269599647,6.1285252109204,4.72334100771629
285045,4.44720131596826,4.69172673478131,4.46945706527829,4.98253217498748,4.68216566901907,4.36672218013078
285074,9.89439606548619,9.65339495435432,9.17836550702316,9.93655997102173,9.70004093763068,9.35993496658481
285084,4.43089545282555,4.2955635716936,4.47635376320071,5.06410816515324,4.42052499534354,4.45736463994851
285103,7.02896495514813,7.09606578956537,7.44079711279753,7.16069978099454,7.17310383165576,7.87989445637959
28511,6.25707853867085,6.59953135524326,6.20975660536112,6.89256445881296,6.05103319271911,6.32912656919849
28512,6.00677949314846,5.93358068104371,6.39140621647087,5.67743124167417,6.42343951966883,5.91952825204424
28514,5.11587339774597,5.54113346096208,6.54475118416453,4.90752009030073,5.44178549229162,8.25218219379749
285148,9.80703852872824,9.59338148426941,8.68738870995798,9.44018399605253,9.40726253528531,9.18893072271165
285154,4.72234835026102,4.52598801829077,4.44057956080683,4.51052867909458,4.95966399929387,4.37421264993083
285172,7.98391918195552,7.84924279481852,8.05174696996569,7.63103275965637,8.05922829604394,7.89088321502941
285180,4.62749990456745,4.546861689943,4.46311551853779,5.13994493993748,4.58890776579022,4.56662448784344
285190,5.62178718465705,5.73279219984904,5.15928798223469,5.08544918762641,5.57971725043489,5.62971759294385
285193,8.56565602661001,8.42839369844271,8.21723187488821,8.07672425380944,8.67022245139943,8.32619720955258
285195,7.25033495318535,6.69799043191475,6.88544354722576,7.34494376786822,7.12578872742761,6.42087190902918
285203,6.89428381494158,6.83604625965963,6.37347521229392,6.26203244962021,6.24212007910561,5.75943483505197
285220,5.0596131132856,5.11717268226233,4.54884520702263,4.90007360380262,5.13205320841643,5.04884378526103
285237,8.18453795910846,7.58998444023902,7.2314817449746,7.37720841018847,8.13396257588612,7.45623383850285
285268,7.98928505436099,7.99312854423189,8.04673389908131,8.0278545285329,8.00265398916575,7.78101094800583
285282,6.59481130308951,7.04828475367968,6.55181253446431,6.86573449565118,6.4396954756652,6.03289356409915
285331,7.05620554460198,6.53543312874494,7.32119113144629,6.78494571461986,7.0723144344931,7.72298819429312
285343,5.66195266517611,5.43251554696323,4.95374198007647,5.62971759294385,5.5106809564523,5.12731994386706
285349,5.28431485114507,5.68727896451381,4.98707138277745,5.55135170890055,5.38777478954347,5.71033897487432
