"",GSM155179.CEL,GSM155181.CEL,GSM155183.CEL,GSM155185.CEL,GSM155187.CEL,GSM155190.CEL,GSM155195.CEL,GSM155201.CEL,GSM155203.CEL,GSM155206.CEL,GSM155219.CEL,GSM155221.CEL,GSM155223.CEL,GSM155225.CEL,GSM155227.CEL,GSM155229.CEL,GSM155232.CEL,GSM155234.CEL,GSM155236.CEL,GSM155238.CEL
1089,6.11463155244832,6.46356474735248,6.31540922547414,6.63191645118594,6.47471833013504,6.72862713529828,6.4240474087057,6.51366103521024,6.26227798390106,6.41908951778067,6.34898584814986,6.4681748652809,6.48128661489392,5.96086891731268,6.42162309107854,6.37587256311976,6.41125633353427,6.44587600963761,6.50040008822934,6.54434926111104
10892,8.39367016575759,8.42585787494346,8.53940220040959,8.08217101284017,7.9921916021888,8.52540011203107,7.99961699116834,8.33274509880142,7.41023189913827,7.8774354683004,8.70281780739491,8.71545029199075,8.8529236652058,7.7355571711008,8.89872316982888,8.49348940364099,8.58329584008341,8.57544936053019,8.90716464000773,8.73822225306267
10897,8.42220065278121,8.36293208649481,8.16601790915604,8.05794485890488,8.27391510734435,8.27090783833019,8.22076667515662,8.25152731254615,7.0062719349199,8.17263630448082,7.93188718131647,7.82937186457258,8.13834426637405,7.191032010973,7.83999912746893,8.07185558585713,7.94309350039648,7.71512067751434,7.48159198067846,7.66486945806586
10898,9.2348007063636,9.19616226449103,9.23296654625745,9.09605436047977,8.91495576443473,9.13051559353128,9.39011899293635,9.01061568548957,8.83812008561478,9.39195949281495,9.10498364260777,9.05992476861333,9.07531511130865,8.58191860580316,9.02021238537997,9.20219733899448,9.04875186597965,9.15063820141276,9.05343683831448,9.13412851665139
10899,11.244333096121,11.2753122307313,11.3027785674172,10.3505479352277,11.1690586978862,10.8011942981992,11.2098267417662,11.3162024252339,10.9971085152052,11.198160470826,11.3787086800053,11.4334824809446,11.2879541047587,11.1584415062835,11.3659456521407,11.4367309359739,11.4102611873643,11.2534797994262,11.2258307890156,11.2361747952486
109,6.46620374600128,6.5100737415016,6.5261636819151,7.33228175816528,6.38151247758449,6.90025102390216,6.67788526434968,6.35117719405422,5.90262182168756,6.17306088602983,6.51437481326824,6.45720349258623,6.41680129403626,5.96927739491599,6.1401421275443,6.55010227629219,6.69633744999212,6.50318383667019,6.54508460682237,6.19279453181358
10902,8.10720705846087,8.0912055151756,7.99454693079862,7.52450204599933,7.78405591572165,7.60719933025888,7.78115211256207,7.5117855598232,6.35948955185269,7.99413502861319,7.74809126591652,7.71935415807975,7.07417533308765,7.45744014472715,7.82598396359449,7.61652690894298,7.90298621899721,7.504068473907,7.28363172228768,7.7523996183653
10904,9.56555710896023,9.12919033272161,9.62996787052472,9.40649911415851,9.20717892800618,9.46144019350679,9.38585673838583,9.36993640205641,8.25181252724183,9.94235377715403,9.67746902895857,9.36949032645751,9.23347158939844,8.81858080166925,9.59830976266855,9.54794953297302,9.60414463213486,9.25186488332933,9.40789686589835,9.66460123682781
10905,9.42881350592477,9.53079914318434,9.53852979055391,9.79825636061742,9.11428582718121,9.60007161556144,9.12503547055789,9.42384684510998,8.95082016754994,9.09652173112345,9.39398443336757,9.15860866727324,9.25634193194662,9.14584297103099,9.38071612666888,9.50541200079984,9.53094103726096,9.63963782456712,9.34324061995474,9.39032105968723
10906,8.95917333644736,8.8948305462203,8.42694223698467,8.59329337194813,8.91163840014779,8.69666569671105,8.78534103839377,8.70816806949808,8.01829634649973,8.44868273162562,8.19858172826511,8.13553981444125,7.93988112735022,7.77815636296125,8.104397093132,8.04118359487882,8.43425006240106,8.06762976864745,8.07938080254522,7.9295789081291
10907,10.2600023470794,10.1982662349614,10.110372803304,9.53642583367472,9.70090715080917,9.80569452634013,10.0151332813329,10.0045836140337,9.13513293629695,9.99368192855167,10.0589622599297,9.8637984149787,9.87065777823721,9.32405598800451,9.98265178413071,9.95623788353351,10.1566780125007,9.7439092867162,9.87214365740304,9.83706998011119
10908,8.78462831186699,8.19108318878769,8.597670393953,7.84900980226086,8.62189660452838,8.08065448477168,8.99549579309749,8.45581678147984,7.50517645722937,9.23411204658795,8.98205468443782,8.77435616629274,8.41581851639071,7.81804712130801,8.04941347872557,8.71138726409183,8.83828915639559,8.66312589162259,8.45977258170267,8.33914543934585
10911,5.07814695382685,5.29670431389605,5.22698352882997,5.45207841447968,5.31513816172495,5.71674873734872,5.18075661753149,5.52558314648282,4.81715161479008,5.02977135932109,5.29979737515616,5.27892852539231,5.3192760653739,7.29145019751266,5.0580806673333,5.27521744029245,5.48733392038172,5.43819280066682,5.3352444019025,5.23437359257908
10913,6.78621815806734,6.74243047500205,7.22471639611776,7.05995907666628,6.76585150556317,6.82645033317891,6.95993651148589,7.09489234797517,6.86015536745965,6.96415626662565,7.15866498678286,7.30939831447132,6.92504366248247,7.00622491701566,7.46677605096226,7.0341046168881,7.77268543044646,6.99163091920131,7.06324875915121,7.98428524801958
10914,9.51573931323041,9.90071941243064,9.91762152474173,9.61441849845363,9.55654377944188,9.80409721358491,9.36132621262817,9.88247825222064,9.51854699440111,9.53078226585,10.0603951583715,10.0820061716656,10.0946573476537,9.62782158196606,10.1954461677435,9.81685200184899,9.63677436985641,9.88295784940068,10.167482947727,10.3013493537965
10915,8.87984273455565,8.69957219378705,8.386403256974,8.91236962572317,8.61326665680711,8.74256436048366,7.83423932478726,7.89739547642566,7.35615829188163,8.05202143367917,8.60183649165048,8.40502691715063,8.05599633682333,8.03097171052371,8.7126410835619,8.49522988715155,8.38814944451017,8.41655006948349,8.45397514969908,8.92318260940002
10916,8.72787041109512,8.65083327923006,8.93431289080205,8.15797709790991,8.38751518883841,8.440856871972,8.63783177525118,8.83504871722706,8.01702485581481,8.72936490192878,8.79469004278563,8.76887064532041,8.74657329116435,8.20936020001766,8.71438156585305,8.89295682276201,8.91816373156014,8.88158418565509,8.87293018820953,8.76107303588166
10917,7.2901683837739,7.5095357605533,7.57442902820124,7.40673404025822,7.24499580071096,7.48017257427061,7.57701515447418,7.48748413027106,7.03737032981815,7.38875930874858,7.49728061981494,7.49767640750165,7.61476536874321,6.74902661921726,7.50926312308001,7.42146140664328,7.69284980698067,7.66093847091999,7.39749243240715,7.32126857733691
10919,8.51892550379905,7.80667828316246,7.89980674635447,7.63029289755422,7.93240298993806,7.76121371116901,8.22521738748129,8.06325790732878,7.19621264860095,8.25360918622685,8.15067234177041,8.00379581756562,7.91623689893773,7.72173904125449,7.66032006922494,8.20391683926612,8.09997967973582,8.14344660820654,7.69257828166597,7.84868865742931
10920,7.80052849635343,8.8888287893382,8.12762041620389,7.71348204496467,8.11083816937016,7.79669968289517,7.55986488107324,8.00258108652676,6.9793084674562,6.89112571587371,7.96151807380606,7.94616960904885,8.11962921834814,7.19796302588575,8.26655828115201,8.01735430837095,8.09131495999439,7.90614134312517,8.10907351442082,7.8229237272735
10921,10.4629812404732,10.5080207079217,10.2900489022976,10.4363308342217,10.6174591447922,10.5609800143875,10.4770960085451,10.4413985979226,10.3149668698303,10.6278721991656,10.5488258893781,10.400632445613,10.4429208185692,10.4115152239512,10.3139627176472,10.4918821889033,10.5199875569801,10.3923909444692,10.4248710976152,10.46468382468
10922,9.21287533968532,8.92012967399566,9.31122288326421,8.76721718492154,8.96762111231178,8.93497772516702,9.3194076004582,9.2132224954038,8.79855892852616,9.34829478997714,9.33847430964589,9.15738594552802,9.15100711744011,8.97197606176053,8.97271769181222,9.27409838802518,9.49105293706172,9.23583635035966,9.01142328545091,9.27762456954719
10923,10.6435173144321,11.1333521475039,10.7467041079884,10.1408114634699,10.6930042582126,10.3330740155196,10.6266300727824,10.8423963392387,10.498648762069,10.761504782894,10.425483320285,10.3895168258301,10.8083442846207,10.4261797022253,10.761357236124,10.4527789603517,10.1921268415028,10.2180624645709,10.5882916163265,10.4278012857868
10924,4.50485011712095,4.66286282688002,4.49279602254231,4.82456702332566,4.55457011686874,4.66487632224704,4.53979765076183,4.61356548264204,4.4787405781529,4.59014704846958,4.47834507507362,4.59452108543409,4.49471280438106,4.464630692242,4.51859329643802,4.54261280179546,4.7695634681871,4.50669776088915,4.61038259306903,4.63625349310419
10926,8.40174559876546,8.40153529326999,7.79973807471304,8.25384539339594,8.23139575024646,8.37962821255179,7.98942156606694,8.64742503493241,8.24813806354098,8.66969707632704,9.32069215027095,8.38784603574755,8.52281325321634,8.09230634685839,8.56177120381253,8.1998913772148,7.92543085780731,8.50001604137701,9.22180903877078,9.18977597327054
10927,6.89702657468718,6.89481552197847,6.96136837492826,6.74325944549317,6.45188346792792,6.49112313665038,6.45159355577513,6.6912995198798,6.20481056167193,6.89578938445079,6.86357868722607,6.87959135880519,6.97295380268866,6.55871453894992,6.77798441235541,6.61458568173685,6.76179239646693,6.09443267099707,7.28877470933124,7.16364615555293
10928,8.50052688521901,8.41868325616392,7.9641742056371,7.63026300337651,7.98135872163053,7.79353892143401,8.19183307889513,7.71163345391052,6.98748268853257,8.65972794750062,8.16956118396697,7.99824448354348,7.67606721111236,7.35739069976276,7.59451376353122,8.34091454356175,7.67489423479965,7.6954139775256,7.53556961711607,7.2360563603974
10929,8.24444580794514,8.17676510123814,9.11695485422396,8.6532091897066,8.21131665266261,8.50628748080411,8.30644097660584,8.71806792825411,7.96860274482489,8.18378411427491,9.06642708645236,8.97682796434789,8.86811817205077,8.74315642911791,9.11001197846353,8.94803518942369,8.88923484801457,8.90245601168851,9.01283389616699,9.03519193993316
10933,11.2297777686902,11.1632904561455,11.3788355034521,11.1488922842557,11.2701180500029,11.4285269533931,11.0042850853576,11.4096019236273,11.3914920318864,11.1763557087255,11.6042523845167,11.4526498799368,11.4368922719265,11.5941897943368,11.5881453758802,11.441375592724,11.3717760055169,11.4467450227607,11.6245023704437,11.7138208114859
10935,9.69507919600216,10.5565454734306,9.05636474709982,9.96661704214084,9.97249340171493,8.99155789918939,8.78341628491609,8.49034777629256,7.83217336452563,7.90161542353418,7.90878913233356,8.0889060069873,8.09456067786674,8.3449228504036,8.29360005668703,8.01899060380258,8.48717860942688,7.83955375097505,7.82220521135175,7.89017699299307
10938,9.76176961134882,9.42858259089584,9.6349974377338,8.98214386055336,9.33484572213474,9.19781826663963,9.24180277301307,9.39023900156866,8.55978945401737,9.98766194661343,9.62676105527048,9.26815323141664,9.39428169146258,9.46386620743383,9.19507799288731,9.69866761147937,9.70906028468762,9.59765913463033,9.28885720863502,9.07664921478656
10939,8.78194619762122,8.52562001173259,8.62450232302759,8.31594467912467,8.56227651308268,8.48996384620495,8.59370045787597,8.59094265364947,8.28169420047114,8.76448139218323,8.60145845914314,8.58703380130631,8.59832402805269,8.23198805176036,8.53211047446943,8.57685316068005,8.85962733785221,8.54164936105676,8.58703380130631,8.68803521845174
10942,6.51692516718921,6.64815568793083,6.57065071821299,6.92956332341545,6.78959141230829,6.54705268500443,6.83282204344807,6.66087637095999,6.7701018953356,6.74190721037708,6.43779525660792,6.37943493215705,6.60255706225542,6.69670477379487,6.38406761531966,6.35339724913166,6.85316946382134,6.59156079984384,6.74857059904269,6.40539123030872
10943,9.318009767313,9.4422354737644,9.42109717592082,9.55895733348652,9.35421048271119,9.13524066701754,9.1474690514158,9.20118800947313,8.33509311173409,9.05700156363103,9.24331807132598,9.0728257843518,8.83405718377787,9.09617209740068,9.30987765118588,9.10831017347022,9.11510396160347,9.19175661121508,8.88254483111947,9.28692871034268
10944,10.3081873995685,10.5056190783551,10.5255677828526,10.0847629468312,10.4707181326638,10.4605928576532,10.0078610113011,10.302135025325,10.1736721779649,9.87653336853453,10.3421057285539,10.1639086844491,10.1128821391329,10.5449475006372,10.669235235061,10.136156537471,10.3397037345317,10.0661574725293,10.3582478115963,10.3762980636112
10945,7.33201417011917,7.24101465554157,6.73861514487268,6.95101251703719,7.47496174448009,7.22840741041157,7.22183298178241,7.09744020797518,6.30120204177331,7.05889924203855,7.46424049546817,7.41173706008279,7.18281271840941,5.77361107625426,7.06723977032786,7.15958905586647,7.11840129866129,6.79823023000351,7.13819081853615,6.94197099119971
10946,8.28766631194948,7.72920684407297,7.86273013718233,7.72256948104255,8.13472245639958,8.22601938142871,8.29259639114119,8.41366440093786,6.91136738997784,8.75089062238312,8.3914505308048,8.14763228682078,8.3239189941228,7.85042003479257,8.12442365925568,8.09235188456874,8.42883712601562,8.15750366695926,8.10090404949603,8.36229462283542
10947,7.31751476112091,7.39742403836798,7.13744612662553,6.91346141205726,7.39100968645265,7.76250049853673,7.30501330539726,7.36505738240594,6.37926874636847,7.49741652178823,7.31201266925311,7.26395032342085,7.33166033894224,6.45128158578444,7.17413800992382,7.26321821455151,7.31497391115322,7.28856829319112,7.4736503602396,7.35191112337929
10948,8.0130401803035,7.45179967528938,7.81059795402823,7.06963665129095,7.61214979363657,7.38819870014946,7.70929739541761,7.60402540278012,7.9694478659148,7.93460089737415,7.71647691578274,7.75621874953423,7.71856698647692,8.04356593716412,7.45996429360718,7.75289086573215,7.67469063512437,7.66276028708732,7.42943968803628,7.56321783335809
10949,9.64235392259369,9.29887365616449,10.131142423683,8.86159276928535,8.46044950504048,9.28656529025405,8.92448281979646,8.84854794621595,9.31686542186961,8.93735726493697,9.58432267912119,9.00624223450867,9.84195615931896,9.36642570131361,9.29531461278226,9.91226697755448,9.11446900667591,9.7289245620695,9.81220380235331,9.1521526139467
10950,9.1592365823371,9.66075174068533,8.70246704045522,9.27372226734503,9.72880733689151,9.48162879177936,9.43955755444781,9.98877906166891,9.64255906547712,9.04744099414894,9.90430043957409,9.76217931231516,10.369242574416,8.59515706085356,9.70114673821466,9.57324265373772,9.07677157258043,9.77264710315897,9.58821270607148,9.26515800093935
10951,8.09649262432581,8.10788346764857,7.61918050371839,7.47402546523311,7.74053075600316,7.81935550843634,7.78092530537451,7.5394073659461,6.31819041734095,7.58090158669104,7.76902009169652,7.76629128485214,7.84471196183741,7.59150588300442,7.83960386284445,7.82119891055122,7.98612272332888,7.46228191749408,7.65085231814411,7.76957336479124
10952,10.8215438301918,10.8713225706179,10.742912495182,10.2889819529318,10.5990430491671,10.7378636242029,10.7420748242391,10.8380691368399,10.4547666422078,10.4905887057636,10.6316608799607,10.5407292285703,10.6963989229577,10.5041184322498,10.6510935045755,10.870301921619,10.3980669437724,10.6281923668394,10.7073467884011,10.5469009878367
10953,8.66436777204919,8.98836445181734,8.58879433290302,8.50318763042147,8.89802968696076,8.73078091960256,8.87458189829006,8.96553523319992,8.29644110397835,8.67431392041944,8.58187347281419,8.55562538628617,8.58095739411515,8.19541376806775,8.64809648972264,8.64724254449972,8.68136725675934,8.48149456576767,8.67785348458728,8.67550029964444
10955,10.3555229135925,10.3010873720762,10.5902014333024,9.2781157116069,9.5554582205848,9.86408208730083,9.7037209515786,10.2815640839086,9.47388909203714,9.82388998608645,9.99997264803894,10.109065264313,9.99410287538647,10.2473799909942,10.0049906547915,10.3717342066866,10.1042821065284,9.21228587260658,10.4484013712392,9.89027354129236
10956,9.23122974869226,8.99833113025129,8.99558684490572,8.64071357074152,9.25763449370859,8.68781105347025,9.4573486958944,8.97688926143165,8.32894962474122,9.17053055166094,9.02745460611214,9.14088421493326,8.90689448240297,8.26354987185227,8.81367711208176,8.96439908826234,9.04993595932359,8.89104176798645,8.94261732533447,8.62370425839838
10957,10.3579162867715,10.3530800135612,10.5208530907289,11.0521662446796,10.7576875992698,10.582027186713,10.5636147998864,10.7763271166796,11.0388000372215,10.46150035197,10.8197729084288,10.9772775103607,10.9662353258661,11.0312593933865,10.7367694431775,10.7868913524271,10.8810908382296,10.9311293789229,10.8204991907545,10.7592068032289
10959,7.74653602240468,9.13359091514232,8.8757955253435,8.39411119100952,8.59661706272349,8.20329561155416,8.09374766884299,8.57827973875853,8.49654398608473,7.10505536641525,8.50950659168354,8.85920127891983,9.00567747099218,8.55996256230735,9.47462854202709,8.77760249907021,8.43621792266052,8.65665062389694,9.33768970757498,8.55936607304696
10960,8.94851028603844,8.85097805787836,9.15552327161343,8.0982250047542,8.62933469846646,8.50339805607653,8.96222342002059,8.71792933399362,8.57654127926657,8.84803596099851,8.67360182389412,8.72255315210788,8.79762334343298,8.55926667804256,8.79230081772092,8.8514894945772,8.79663255667363,8.58328078221732,8.68539405648929,8.63843575419507
10961,11.1188882471913,11.1624273756308,11.3560136098622,10.411893355292,10.7828403947881,10.8705893087468,11.111964358596,11.1577967490483,10.7310453659742,10.9340857199467,11.2062121680688,11.0186730218211,11.3482577484701,11.0372344864127,11.1041448371771,11.2620729023133,11.2173854287461,11.0681962086215,11.03968386387,11.0366259183306
10962,8.01955615374344,7.89369824115919,7.46992979370261,7.98523051121182,8.18489697439836,7.92627652578559,7.95899972824049,7.74505174934586,6.56488016703045,7.76600845413491,8.0266542026605,8.2273178460734,7.93675714800825,7.64995468772733,7.92481260177521,8.22244004470897,8.14634700334324,7.94241530510406,7.80831019360138,7.88770873378302
10963,8.84239992990469,8.94889212361324,8.69907173284669,8.03211626445927,8.5819902607652,8.28414240787076,8.71412904798422,8.23990208303977,8.50563802171786,8.12197679618165,8.01622795817634,8.00905926277569,7.98156828054145,8.42335255803012,8.0768639916402,8.14032991545683,8.29322232180228,7.87966222747735,7.63517178481635,7.63857348705772
10964,9.27619431094292,6.58238004509194,8.45104537595407,9.49683917725303,8.935830577413,11.5085448873105,9.71743036139297,10.7536357798377,8.75232995025175,9.24994425493072,5.78782227448632,6.08293031936693,6.10912004883943,5.83103501025145,6.04779495742072,6.06933316998206,6.123681296303,5.8865449818865,5.686483611035,6.56244372311393
10966,7.29555057942879,6.57854960211786,6.86635454710411,6.28426329361379,6.49025338615599,6.266242718744,7.08731368445732,6.53796702806385,9.15987599591512,6.71118165453424,6.72558990728291,6.69933972012792,6.51389255994552,9.08583170678078,6.83402558206156,7.05870312567059,6.76639930883422,6.84829860620461,6.45416440176141,6.83512663661713
10970,7.58567482831969,6.46760180628486,8.04252722439713,6.87380325320959,6.59714656591587,7.5130839398225,6.87452702722163,7.37676689982367,7.18334802703576,7.75565776515245,8.46951191336558,7.8722058231062,7.59300688522297,8.10176367765758,8.01961016825832,8.13788090297787,7.99993965827272,8.63391535022107,8.52091592631266,9.46809679676553
10971,11.0721548686473,11.1919891712367,10.7220717537783,10.7848715205143,11.3200431588759,11.0803106795542,10.8055615695149,10.874219979661,10.7062747558561,11.1587609158365,11.0132500588563,10.9521831466278,10.9899901181296,11.1037947646102,11.1752560465979,10.8223336216658,10.7734522109564,10.8563128134208,11.0168636842428,10.7099332694725
10972,8.8970309423048,9.03572723601237,9.23335666055724,8.17768558864623,8.54826728856526,8.91024346601386,8.73879909839762,8.95909348188784,8.67252124165709,8.40153644182773,9.21837958992704,9.09680110095568,9.36247350491877,8.76002085297482,9.43432316572055,9.32969683134772,9.07696547807062,9.26514443095293,9.41061959345406,9.14016981144394
10973,8.05814394843465,8.32424876807796,7.842320629124,8.29317920113669,8.39032979380687,8.22521196567912,7.80631519163121,8.03115333306781,7.35823501029123,7.83418453151052,8.06403072772079,7.83030895116862,7.80818397800484,7.32089673063335,8.05716643912577,7.99163152741563,7.97872577301176,7.77452079918771,7.8186323474344,7.75239496164605
10975,10.363117097096,9.76520317110066,9.94236462960482,9.71503753761953,9.71681788215326,9.92981804541127,10.1141975546348,10.0438247372352,9.69626759669666,10.4777756922458,10.1995673231068,10.0899940780957,10.0585644568977,9.82957488181496,10.0940619247292,10.0890540371287,9.88630698374582,9.80594972726461,9.88504627766586,9.89484408013512
10978,8.2931499506211,8.88589016168024,8.62651627853382,8.18557227119062,8.36748681390846,8.87423201336051,8.39086529382777,9.19021621067004,8.04536933184024,8.76855791552804,8.81158646654342,8.78997510445492,9.18364075438259,8.01864070058499,8.93596319087839,8.66049609881098,8.541421609115,8.98178848941282,9.18994446915411,9.08818049893325
10979,5.20577182544883,5.27543786897333,5.36686938568772,5.37797796529524,5.39209206761312,5.18917701015298,5.69273642879178,5.32711697408514,6.42281190742188,5.39797474922995,5.20409422074507,5.32347967436321,5.51626721545717,6.40291738440363,5.32184563598631,5.37202186206933,5.44171530262937,5.73120877469237,5.28090162279174,5.23824625734669
10980,9.6169904600253,9.62458046307997,9.63153042786673,8.91211123511931,8.94945515509945,9.05590675416679,9.51774923797909,9.45428410176228,8.726938109827,9.45880020204768,9.16377711217356,9.25308349447447,9.36767206201188,8.90064279978986,9.58032102826383,9.44149266396559,9.24828498167018,9.09647013943277,9.27845958278213,9.32712019536985
10981,7.55197244019292,7.46495405567301,8.01398681483694,7.90168033848651,7.77675098246728,8.33250042514412,7.72952455655637,7.83222252262558,7.74519401261326,7.55612471304781,7.75923114798802,7.74675556678618,7.74849742181712,7.94061090844301,7.95252123348481,8.0042136195541,8.26221276375346,7.8650065009222,8.74926732103909,7.57359281677176
10982,10.0132021752656,10.6414360343776,10.2521779656343,9.62754036853722,10.1841457059608,9.82383068404887,10.1407477996524,10.1715613725685,9.75100613600542,9.34070047364288,9.98987549980505,10.2042942297496,10.4573159498105,9.82629534356245,10.2740264642728,10.2031421994942,10.1941070798899,10.125658084206,10.383663750349,10.1607077466531
10983,11.5037849181538,11.1306299110339,11.451173088875,11.3213373644957,11.7054906228453,11.4487004336582,11.3368316974355,11.6232773596285,11.4260012294243,11.5412925321761,11.8007457651642,11.7487386798555,11.7572974041423,12.1746974298631,11.7384360726989,11.5283632703404,11.5098008604516,11.8264674627014,11.5693219226961,11.801185299788
10985,7.90221901367968,7.36714078764421,7.70334883570897,7.03747445658223,7.56831423614743,7.05688120438929,7.40738132746304,7.25891298406603,7.29726055756658,7.07765272952333,7.72771318626203,7.49615002255076,7.18548674464935,7.32360857312103,7.458475343372,7.48131461938876,7.68386381431594,7.56231071863507,7.40017379921845,7.46297214806956
10987,9.20040912818798,9.48211941757761,9.20004072841605,8.92315237396163,9.22513616392892,9.13491344051105,8.98362220387418,8.74731721523329,7.46841884701617,8.85238708826235,8.85465364252391,8.78977457279373,8.33470917689875,8.63694065319434,8.92009246535064,8.62991038042628,8.99029096612599,8.77683463595633,8.73389687047337,8.90693045179125
10988,9.29948571240802,9.4016427535066,8.81163397633984,8.66386826064636,9.16902810990097,8.70019436185322,8.59129902129653,8.94394907468857,7.98309359868288,8.53289127945226,8.87054871113111,8.56943167253,8.76691138950054,8.48417630007944,9.02717393264055,8.1824111112664,8.69713763540348,8.35976308635801,9.13247044143678,8.87393241953445
10989,9.61275114338418,9.49313329891032,9.05629822289947,9.13754345868997,9.18295739737111,9.08951646082566,8.77567323221336,9.09858343509928,8.01341988862417,9.00878931454728,8.89153774380796,8.78322084355899,8.75366531296737,8.52119313342138,8.75104621970585,8.77638660081319,8.92815370358567,8.77827138716968,8.62781213143148,8.69755850713836
10992,10.7179296123567,10.103684953634,10.2249525338292,9.56704807305328,9.82692596576663,9.92254384980264,10.4070954436354,10.2991510392865,9.69666207998844,10.776205391858,10.2347247010334,10.1023725133034,10.390183501804,10.2892304779055,10.2389274257459,10.3036722245454,10.036600110466,9.94839063220588,10.6765982224043,10.3896136219736
10993,6.75699452756052,6.45770709735187,6.89678125540037,6.52218397732555,6.68174206408944,6.69559059926438,6.74563013965243,6.7818292141603,6.8904285252557,6.63870918701092,6.43705885692383,6.77171698443979,6.74908546015613,7.2397743273231,6.78209141114095,6.8172355475646,6.62067366898813,6.59890661653173,6.90905167007283,6.88774864145821
10994,7.37919417238608,6.99358854092341,7.1972445759765,6.45873614405559,6.85845583222033,6.71202779564986,7.11715469862203,6.84261216004661,7.04744925392822,7.22540287850398,7.20102333795765,6.94287689686601,6.76586519996091,7.42497387775901,6.81350699837568,7.09102809541429,7.29360386914949,7.14874307334777,6.75857718399469,7.04375048459878
11000,8.2727105103039,7.70700954010613,7.68789265669268,7.76318862074453,8.01460377751469,7.86725312673175,8.3309812591161,8.21712873798269,6.90757606786842,8.22788677521537,7.9060621617262,8.01999906477164,7.85202236378967,7.04235457506297,7.74907891653958,8.02531704573639,7.63701339796795,7.74937067208792,7.64278923869636,7.27425267200777
11001,6.23865300633764,6.44923970585337,5.87204266167212,7.59340152059347,6.5043537027367,5.96914975416175,6.04820064986731,5.9611363008896,5.46719885577873,5.55527884554448,5.43742215494506,5.47634053075317,5.65278269916263,5.49786200056311,5.48207600505145,5.49480061404006,5.61776934207601,5.52787999861311,5.47468546890524,5.24878914508153
11004,6.64270747473357,7.64284643038464,6.54287804268865,6.58409551501494,6.93735360901627,5.99295373926738,6.66354016673399,6.43414512283753,6.2128703709114,6.16520489393685,5.97656399472155,6.01715337466312,6.03570555476239,6.14458463347081,6.1667895519575,5.96373829452986,6.09866987950561,6.3239601320292,6.2514992354147,6.10606729163638
11006,5.31097067160459,5.29808323014584,5.37886581797918,5.25402310734432,5.35427622641002,5.21037746387006,5.45849985042609,5.34473372014482,6.81445498592182,5.35300296709379,5.323889362503,5.35487528122179,5.34557644746816,6.75640553546554,5.47404766699711,5.47520270475985,5.33305218016581,5.28086175595975,5.3003569558143,5.28335629481259
11007,9.93853295793612,9.25751792857386,9.7314955579488,8.78241380250323,9.13263104616345,9.74253308430109,9.60884999942911,9.78080012289832,8.82735091551033,10.0359474704924,9.61757807092496,9.18008828471874,9.45456017602285,9.23065927411129,9.10696377509606,9.54940106216062,9.67109813553212,9.31424085476585,9.20658647370388,9.346585442633
11010,8.46077075927286,9.56192602826468,8.19772812842639,8.58478472850672,8.44769707596939,8.59862656376242,7.81856464313645,7.90930005838043,7.04739928207626,7.05303842252564,7.61481994409308,7.51797546174446,8.49185168989647,6.8610771585278,8.66647068284373,8.21157228737963,7.32706713535014,7.77761647691103,8.73228880343909,6.79648806584324
11011,8.3466394934165,8.5755586062728,8.50808715018876,8.27508611169893,8.24461301430075,8.05680963488125,8.23743732208299,8.61196629729559,7.45573532753168,7.81501775272024,8.43447647723104,8.42580527797566,8.43797287171576,7.83103157197643,8.45350068873683,8.31030810844153,8.43430122663301,8.60483625342583,8.71717129295643,8.64845088545798
11014,9.67710203870631,9.3747457664393,8.68100359710154,9.14834787771132,9.5666332821968,9.28901608307519,9.36394184473244,9.3071499949549,8.63581004888448,9.1254563889788,9.38477668178782,9.46823410065748,9.6610807737278,8.46398312462507,9.58614302575379,9.2096133324528,9.28645739428317,8.54739397469333,8.84701143781418,9.20984934640935
11015,6.13238555472311,6.40345054833319,6.27582034679693,6.35298605798833,6.62516363036766,6.50401824838641,6.51279660828204,6.52976618560886,6.41659091213712,6.32129478747467,6.37778412140496,6.47169708642459,6.41260719698531,5.96551215874743,6.57833736993755,6.21724674199522,6.41951936368565,6.35632070239758,6.61673183613376,6.59402200290752
11017,9.04106925768069,9.33083508619905,8.75204527467808,9.39446232484793,9.39999321355783,8.88826014959193,8.687208294166,9.29576664317213,8.52702542507495,9.09238104876638,9.51173998014822,9.24471813708769,9.05297248604987,8.92137538126598,9.30837746247651,9.11182848112534,9.37155145783434,9.29903087141959,9.44011997554151,9.65383912270668
11018,7.8679624115271,7.91978981817562,8.03548166092845,7.60295522118588,7.9015509545116,7.74204335431018,7.91978502737732,7.91590871660049,7.37584537419468,8.12507473960925,7.67476328349189,7.60835102816667,7.77566745563317,7.31430732596909,7.85445455555966,7.89170306013374,7.65628786423475,7.61060562946862,7.83878344729096,7.84790172180433
11019,6.92766242647788,7.14436915305555,7.20871780667924,6.47493915678245,6.8476438595741,6.62117814598817,6.635721034326,6.7839491243185,6.63809812909821,6.75259453077187,6.98706472173093,7.08956756523942,6.79809485284936,6.61578360689098,7.01645891583719,6.41222302457171,6.76619548662786,6.84150604162923,6.86492372772797,7.2308698728332
1102,7.95873678545928,7.01300195551938,8.47850140932001,8.04622893009158,7.28271191622458,8.932979456627,8.19586238187894,8.0643619439528,7.32742822641128,8.90058031741623,9.08895935539338,8.34272288131591,8.64572373187424,7.91180255944577,8.32868661321361,8.15799033486376,8.17153124012408,8.06157185541996,7.65947003776892,7.66090259682829
